ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0077","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0078","P0119","","2204052","0170104","10898","16","54.2309","18.3812","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W119_1","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0079","P0126","","2215092","0175202","15773","4","54.4412","18.3923","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W126_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0080","P0129","","2205025","0163624","","38","54.3840","18.0969","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W129_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0081","P0129","","2205025","0163624","","38","54.3840","18.0969","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W129_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0082","P0134","","2205025","0163417","01842","4","54.3899","18.0278","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W134_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0083","P0135","","2205025","0163802","","1B","54.4213","18.0486","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W135_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0084","P0141","","2205025","0163529","19142","34","54.3558","18.1799","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W141_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0085","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_1","Nie","Tak","Nie","Nie","Nie","05","5"
"AD0086","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_2","Nie","Tak","Nie","Nie","Nie","08","1"
"AD0087","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_3","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0088","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_4","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0089","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0090","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0091","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_3","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0092","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0093","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0094","P0150","","2205085","0177454","15953","73","54.3054","18.3400","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W150_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0095","P0151","","2205084","0935127","33503","24","54.3444","18.3490","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W151_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0096","P0151","","2205084","0935127","33503","24","54.3444","18.3490","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W151_2","Nie","Tak","Nie","Nie","Nie","02","1"
