ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
PAW15_1,PE_1_W15,AIRNETSPZOO,2205085,0991380,06029,25,54.3132,18.3592,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W15_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW15_2,PE_1_W15,AIRNETSPZOO,2205085,0991380,06029,25,54.3132,18.3592,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W15_2,Nie,Tak,Nie,Nie,Nie,03,2
PAW16_1,PE_1_W16,AIRNETSPZOO,2261011,0933016,08323,28,54.4144,18.4684,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W16_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW17_1,PE_1_W17,AIRNETSPZOO,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW17_2,PE_1_W17,AIRNETSPZOO,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW18_1,PE_1_W18,AIRNETSPZOO,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW18_2,PE_1_W18,AIRNETSPZOO,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_2,Nie,Tak,Nie,Nie,Nie,02,2
PAW19_1,PE_1_W19,AIRNETSPZOO,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_1,Nie,Tak,Nie,Nie,Nie,03,5
PAW19_2,PE_1_W19,AIRNETSPZOO,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_2,Nie,Tak,Nie,Nie,Nie,02,2
PAW20_1,PE_1_W20,AIRNETSPZOO,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_1,Nie,Tak,Nie,Nie,Nie,02,3
PAW20_2,PE_1_W20,AIRNETSPZOO,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_2,Nie,Tak,Nie,Nie,Nie,05,2
PAW20_3,PE_1_W20,AIRNETSPZOO,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_3,Nie,Tak,Nie,Nie,Nie,03,2
PAW21_1,PE_1_W21,AIRNETSPZOO,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW21_2,PE_1_W21,AIRNETSPZOO,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_2,Nie,Tak,Nie,Nie,Nie,03,2
PAW21_3,PE_1_W21,AIRNETSPZOO,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_3,Nie,Tak,Nie,Nie,Nie,04,1
PAW21_4,PE_1_W21,AIRNETSPZOO,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_4,Nie,Tak,Tak,Nie,Nie,02,1
PAW22_1,PE_1_W22,AIRNETSPZOO,2205052,0172480,,28,54.2089,18.1734,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W22_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW22_2,PE_1_W22,AIRNETSPZOO,2205052,0172480,,28,54.2089,18.1734,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W22_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW23_1,PE_1_W23,AIRNETSPZOO,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW23_2,PE_1_W23,AIRNETSPZOO,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW25_1,PE_1_W25,AIRNETSPZOO,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW25_2,PE_1_W25,AIRNETSPZOO,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW30_1,PE_1_W30,AIRNETSPZOO,2205072,0174792,,32A,54.2838,17.8128,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W30_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW32_1,PE_1_W32,AIRNETSPZOO,2205052,0172675,17011,7C,54.2737,18.2125,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W32_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW33_1,PE_1_W33,AIRNETSPZOO,2205052,0172675,08179,2A,54.2796,18.1834,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W33_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW35_1,PE_1_W35,AIRNETSPZOO,2205025,0163104,25331,39,54.3195,18.2587,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W35_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW39_1,PE_1_W39,AIRNETSPZOO,2204052,0170044,21970,4,54.2326,18.2696,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W39_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW40_1,PE_1_W40,AIRNETSPZOO,2205052,1014441,,5,54.2594,18.2507,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W40_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW41_1,PE_1_W41,AIRNETSPZOO,2205052,1014441,,35,54.2746,18.2462,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W41_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW42_1,PE_1_W42,AIRNETSPZOO,2205052,0172385,20998,24,54.2707,18.2876,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W42_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW42_2,PE_1_W42,AIRNETSPZOO,2205052,0172385,20998,24,54.2707,18.2876,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W42_2,Nie,Tak,Nie,Nie,Nie,03,5
PAW43_1,PE_1_W43,AIRNETSPZOO,2261011,0933016,21620,12,54.3475,18.4810,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W43_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW44_1,PE_1_W44,AIRNETSPZOO,2261011,0933016,12618,1,54.4121,18.4458,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W44_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW45_1,PE_1_W45,AIRNETSPZOO,2261011,0933016,14535,7a,54.4175,18.4561,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W45_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW45_2,PE_1_W45,AIRNETSPZOO,2261011,0933016,14535,7a,54.4175,18.4561,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W45_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW45_3,PE_1_W45,AIRNETSPZOO,2261011,0933016,14535,7a,54.4175,18.4561,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W45_3,Nie,Tak,Nie,Nie,Nie,02,1
PAW46_1,PE_1_W46,AIRNETSPZOO,2261011,0933016,20254,39A,54.3761,18.4296,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W46_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW49_1,PE_1_W49,AIRNETSPZOO,2205085,0177230,,3A,54.3626,18.4329,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W49_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW49_2,PE_1_W49,AIRNETSPZOO,2205085,0177230,,3A,54.3626,18.4329,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W49_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW50_1,PE_1_W50,AIRNETSPZOO,2205085,0177247,13706,26,54.3544,18.4245,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W50_1,Nie,Tak,Nie,Nie,Nie,05,2
PAW50_2,PE_1_W50,AIRNETSPZOO,2205085,0177247,13706,26,54.3544,18.4245,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W50_2,Nie,Tak,Nie,Nie,Nie,03,4
PAW51_1,PE_1_W51,AIRNETSPZOO,2205085,0177276,20254,21,54.3610,18.3680,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W51_1,Nie,Tak,Nie,Nie,Nie,03,5
PAW51_2,PE_1_W51,AIRNETSPZOO,2205085,0177276,20254,21,54.3610,18.3680,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W51_2,Nie,Tak,Nie,Nie,Nie,02,2
PAW52_1,PE_1_W52,AIRNETSPZOO,2205085,0177371,06075,25,54.3648,18.3790,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W52_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW52_2,PE_1_W52,AIRNETSPZOO,2205085,0177371,06075,25,54.3648,18.3790,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W52_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW53_1,PE_1_W53,AIRNETSPZOO,2205085,0177276,15590,3A,54.3698,18.3553,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W53_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW54_1,PE_1_W54,AIRNETSPZOO,2205085,0177371,05431,75F,54.3740,18.3821,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W54_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW56_1,PE_1_W56,AIRNETSPZOO,2205085,0177454,20254,43,54.2916,18.3567,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W56_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW56_2,PE_1_W56,AIRNETSPZOO,2205085,0177454,20254,43,54.2916,18.3567,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W56_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW58_1,PE_1_W58,AIRNETSPZOO,2205025,0163245,,3,54.3445,18.2345,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W58_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW58_2,PE_1_W58,AIRNETSPZOO,2205025,0163245,,3,54.3445,18.2345,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W58_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW58_3,PE_1_W58,AIRNETSPZOO,2205025,0163245,,3,54.3445,18.2345,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W58_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW59_1,PE_1_W59,AIRNETSPZOO,2205085,0177402,07535,12,54.3017,18.3989,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W59_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW59_2,PE_1_W59,AIRNETSPZOO,2205085,0177402,07535,12,54.3017,18.3989,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W59_2,Nie,Tak,Nie,Nie,Nie,03,2
PAW61_1,PE_1_W61,AIRNETSPZOO,2261011,0933016,11110,16,54.3451,18.5073,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W61_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW61_2,PE_1_W61,AIRNETSPZOO,2261011,0933016,11110,16,54.3451,18.5073,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W61_2,Nie,Tak,Nie,Nie,Nie,03,2
PAW61_3,PE_1_W61,AIRNETSPZOO,2261011,0933016,11110,16,54.3451,18.5073,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W61_3,Nie,Tak,Nie,Nie,Nie,05,2
PAW62_1,PE_1_W62,AIRNETSPZOO,2261011,0933016,07804,27,54.3534,18.5126,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W62_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW64_1,PE_1_W64,AIRNETSPZOO,2261011,0933016,39822,16,54.3486,18.4718,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W64_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW65_1,PE_1_W65,AIRNETSPZOO,2205085,0177514,31475,15C,54.3466,18.3257,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W65_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW65_2,PE_1_W65,AIRNETSPZOO,2205085,0177514,31475,15C,54.3466,18.3257,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W65_2,Nie,Tak,Nie,Nie,Nie,03,4
PAW67_1,PE_1_W67,AIRNETSPZOO,2205085,0177276,26081,39,54.3693,18.3265,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W67_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW67_2,PE_1_W67,AIRNETSPZOO,2205085,0177276,26081,39,54.3693,18.3265,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W67_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW68_1,PE_1_W68,AIRNETSPZOO,2205032,0169680,20683,7,54.3822,18.2894,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W68_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW68_2,PE_1_W68,AIRNETSPZOO,2205032,0169680,20683,7,54.3822,18.2894,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W68_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW69_1,PE_1_W69,AIRNETSPZOO,2205032,0169680,10562,5,54.3737,18.2840,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W69_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW70_1,PE_1_W70,AIRNETSPZOO,2205085,1014464,,22,54.3359,18.4074,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W70_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW70_2,PE_1_W70,AIRNETSPZOO,2205085,1014464,,22,54.3359,18.4074,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W70_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW71_1,PE_1_W71,AIRNETSPZOO,2205032,0169874,42307,2,54.3931,18.2551,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W71_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW72_1,PE_1_W72,AIRNETSPZOO,2205032,0169756,07535,37,54.3577,18.3023,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W72_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW72_2,PE_1_W72,AIRNETSPZOO,2205032,0169756,07535,37,54.3577,18.3023,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W72_2,Nie,Tak,Nie,Nie,Nie,03,6
PAW74_1,PE_1_W74,AIRNETSPZOO,2205032,0169526,14372,25,54.3996,18.2270,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W74_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW75_1,PE_1_W75,AIRNETSPZOO,2205032,0169650,07380,2,54.4173,18.2032,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W75_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW75_2,PE_1_W75,AIRNETSPZOO,2205032,0169650,07380,2,54.4173,18.2032,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W75_2,Nie,Tak,Nie,Nie,Nie,04,1
PAW77_1,PE_1_W77,AIRNETSPZOO,2205032,0169489,05431,8,54.4136,18.3145,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W77_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW77_2,PE_1_W77,AIRNETSPZOO,2205032,0169489,05431,8,54.4136,18.3145,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W77_2,Nie,Tak,Nie,Nie,Nie,03,3
PAW79_1,PE_1_W79,AIRNETSPZOO,2205032,0169590,11139,8,54.4178,18.3021,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W79_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW80_1,PE_1_W80,AIRNETSPZOO,2215092,0175337,20598,2,54.4374,18.2524,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W80_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW80_2,PE_1_W80,AIRNETSPZOO,2215092,0175337,20598,2,54.4374,18.2524,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W80_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW81_1,PE_1_W81,AIRNETSPZOO,2215092,0175254,01124,10,54.4488,18.2590,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W81_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW82_1,PE_1_W82,AIRNETSPZOO,2215092,0175337,05441,11,54.4399,18.2670,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W82_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW84_1,PE_1_W84,AIRNETSPZOO,2205032,0169845,08574,88,54.4136,18.3406,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W84_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW84_2,PE_1_W84,AIRNETSPZOO,2205032,0169845,08574,88,54.4136,18.3406,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W84_2,Nie,Tak,Nie,Nie,Nie,04,1
PAW84_3,PE_1_W84,AIRNETSPZOO,2205032,0169845,08574,88,54.4136,18.3406,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W84_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW84_4,PE_1_W84,AIRNETSPZOO,2205032,0169845,08574,88,54.4136,18.3406,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W84_4,Nie,Tak,Nie,Nie,Nie,02,1
PAW85_1,PE_1_W85,AIRNETSPZOO,2205085,0177282,,39,54.4057,18.3646,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W85_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW86_1,PE_1_W86,AIRNETSPZOO,2205085,0177313,47019,24,54.3868,18.3623,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W86_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW86_2,PE_1_W86,AIRNETSPZOO,2205085,0177313,47019,24,54.3868,18.3623,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W86_2,Nie,Tak,Nie,Nie,Nie,03,3
PAW86_3,PE_1_W86,AIRNETSPZOO,2205085,0177313,47019,24,54.3868,18.3623,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W86_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW87_1,PE_1_W87,AIRNETSPZOO,2205085,0177313,05441,32,54.3810,18.3622,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W87_1,Nie,Tak,Nie,Nie,Nie,02,2
PAW88_1,PE_1_W88,AIRNETSPZOO,2205085,0177247,20254,26,54.3380,18.4342,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W88_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW93_1,PE_1_W93,AIRNETSPZOO,2205085,0177402,20254,28B,54.3149,18.3780,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W93_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW93_2,PE_1_W93,AIRNETSPZOO,2205085,0177402,20254,28B,54.3149,18.3780,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W93_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW93_3,PE_1_W93,AIRNETSPZOO,2205085,0177402,20254,28B,54.3149,18.3780,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W93_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW94_1,PE_1_W94,AIRNETSPZOO,2205085,1014464,,15B,54.3336,18.4038,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W94_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW98_1,PE_1_W98,AIRNETSPZOO,2215092,0175290,22977,3,54.4640,18.3256,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W98_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW99_1,PE_1_W99,AIRNETSPZOO,2215092,0990971,13283,9,54.4601,18.2853,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W99_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW99_2,PE_1_W99,AIRNETSPZOO,2215092,0990971,13283,9,54.4601,18.2853,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W99_2,Nie,Tak,Nie,Nie,Nie,03,2
PAW100_1,PE_1_W100,AIRNETSPZOO,2261011,0933016,05272,23,54.4262,18.4862,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W100_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW101_1,PE_1_W101,AIRNETSPZOO,2205032,0169762,,55,54.3876,18.2213,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W101_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW103_1,PE_1_W103,AIRNETSPZOO,2205025,0163699,,28,54.3378,18.2907,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W103_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW104_1,PE_1_W104,AIRNETSPZOO,2205085,0177454,48918,32,54.3012,18.3638,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W104_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW105_1,PE_1_W105,AIRNETSPZOO,2205032,0169868,08171,33,54.4233,18.3584,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W105_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW106_1,PE_1_W106,AIRNETSPZOO,2205032,0169868,02566,14B,54.4190,18.3512,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W106_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW106_2,PE_1_W106,AIRNETSPZOO,2205032,0169868,02566,14B,54.4190,18.3512,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W106_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW107_1,PE_1_W107,AIRNETSPZOO,2205085,0177477,05441,29A,54.4195,18.3767,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W107_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW107_2,PE_1_W107,AIRNETSPZOO,2205085,0177477,05441,29A,54.4195,18.3767,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W107_2,Nie,Tak,Nie,Nie,Nie,03,1
