ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
PAW66_1,PE_1_W66,AIRNETSPZOO,2205085,0177164,,23,54.3313,18.3423,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W66_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW67_1,PE_1_W67,AIRNETSPZOO,2205085,0177276,26081,39,54.3693,18.3265,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W67_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW68_1,PE_1_W68,AIRNETSPZOO,2205032,0169680,20683,7,54.3822,18.2894,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W68_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW69_1,PE_1_W69,AIRNETSPZOO,2205032,0169680,10562,5,54.3737,18.2840,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W69_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW71_1,PE_1_W71,AIRNETSPZOO,2205032,0169874,42307,2,54.3931,18.2551,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W71_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW72_1,PE_1_W72,AIRNETSPZOO,2205032,0169756,07535,37,54.3577,18.3023,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W72_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW72_2,PE_1_W72,AIRNETSPZOO,2205032,0169756,07535,37,54.3577,18.3023,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W72_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW74_1,PE_1_W74,AIRNETSPZOO,2205032,0169526,14372,25,54.3996,18.2270,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W74_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW84_1,PE_1_W84,AIRNETSPZOO,2205032,0169845,08574,88,54.4136,18.3406,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W84_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW86_1,PE_1_W86,AIRNETSPZOO,2205085,0177313,47019,24,54.3868,18.3623,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W86_1,Nie,Tak,Nie,Nie,Nie,05,2
PAW86_2,PE_1_W86,AIRNETSPZOO,2205085,0177313,47019,24,54.3868,18.3623,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W86_2,Nie,Tak,Nie,Nie,Nie,03,1
