ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0011","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_1","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0012","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_2","Nie","Tak","Nie","Nie","Nie","03","5"
"AD0013","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_3","Nie","Tak","Nie","Nie","Nie","05","4"
"AD0014","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_4","Nie","Tak","Nie","Nie","Nie","08","1"
"AD0015","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_5","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0016","P0017","","2205085","0177402","20254","28","54.3160","18.3802","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W17_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0017","P0017","","2205085","0177402","20254","28","54.3160","18.3802","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W17_2","Nie","Tak","Nie","Nie","Nie","05","3"
"AD0018","P0018","","2205085","0177402","15300","2","54.3084","18.3926","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W18_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0019","P0018","","2205085","0177402","15300","2","54.3084","18.3926","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W18_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0020","P0019","","2205085","0177402","15300","4","54.3082","18.3938","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W19_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0021","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_1","Nie","Tak","Nie","Nie","Nie","03","5"
"AD0022","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_2","Nie","Tak","Nie","Nie","Nie","05","4"
"AD0023","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_3","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0024","P0021","","2215092","0175343","10898","2","54.4466","18.3013","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W21_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0025","P0021","","2215092","0175343","10898","2","54.4466","18.3013","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W21_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0026","P0025","","2205042","0171434","","33B","54.3156","17.9382","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W25_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0027","P0027","","2206042","0164612","20641","8","54.1217","18.0328","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W27_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0028","P0029","","2205072","0174852","00209","45","54.2393","17.7782","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W29_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0029","P0031","","2205052","0172675","17011","5","54.2703","18.2084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W31_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0030","P0031","","2205052","0172675","17011","5","54.2703","18.2084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W31_2","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0031","P0035","","2205025","0163104","25331","39","54.3195","18.2587","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W35_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0032","P0039","","2204052","0170044","21970","4","54.2326","18.2696","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W39_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0033","P0041","","2205052","1014441","","35","54.2746","18.2462","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W41_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0034","P0042","","2205052","0172385","20998","24","54.2707","18.2876","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W42_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0035","P0043","","2261011","0933016","21620","12","54.3475","18.4810","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W43_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0036","P0043","","2261011","0933016","21620","12","54.3475","18.4810","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W43_2","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0037","P0044","","2261011","0933016","12618","1","54.4121","18.4458","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W44_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0038","P0046","","2261011","0933016","20254","39A","54.3761","18.4296","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W46_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0039","P0046","","2261011","0933016","20254","39A","54.3761","18.4296","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W46_2","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0040","P0047","","2205085","0177448","17534","14","54.3815","18.4278","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W47_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0041","P0048","","2205085","0177448","00765","25","54.3921","18.4294","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W48_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0042","P0049","","2205085","0177230","","3A","54.3626","18.4329","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W49_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0043","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_1","Nie","Tak","Nie","Nie","Nie","08","1"
"AD0044","P0051","","2205085","0177276","20254","21","54.3610","18.3680","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W51_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0045","P0052","","2205085","0177371","06075","25","54.3648","18.3790","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W52_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0046","P0053","","2205085","0177276","15590","3A","54.3698","18.3553","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W53_1","Nie","Tak","Nie","Nie","Nie","03","6"
"AD0047","P0054","","2205085","0177371","05431","75F","54.3740","18.3821","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W54_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0048","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0049","P0056","","2205085","0177454","20254","43","54.2916","18.3567","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W56_1","Nie","Tak","Nie","Nie","Nie","03","7"
"AD0050","P0060","","2205085","0177247","03572","23","54.3499","18.4569","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W60_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0051","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0052","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0053","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0054","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0055","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0056","P0066","","2205085","0177164","","23","54.3313","18.3423","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W66_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0057","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0058","P0070","","2205085","1014464","","22","54.3359","18.4074","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W70_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0059","P0075","","2205032","0169650","07380","2","54.4173","18.2032","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W75_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0060","P0077","","2205032","0169489","05431","8","54.4136","18.3145","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W77_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0061","P0079","","2205032","0169590","11139","8","54.4178","18.3021","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W79_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0062","P0080","","2215092","0175337","20598","2","54.4374","18.2524","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W80_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0063","P0080","","2215092","0175337","20598","2","54.4374","18.2524","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W80_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0064","P0080","","2215092","0175337","20598","2","54.4374","18.2524","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W80_3","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0065","P0081","","2215092","0175254","01124","10","54.4488","18.2590","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W81_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0066","P0084","","2205032","0169845","08574","88","54.4136","18.3406","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W84_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0067","P0084","","2205032","0169845","08574","88","54.4136","18.3406","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W84_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0068","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0069","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0070","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0071","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0072","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_3","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0073","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_4","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0074","P0087","","2205085","0177313","05441","32","54.3810","18.3622","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W87_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0075","P0091","","2205085","0177320","18337","40B","54.3183","18.4257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W91_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0076","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0077","P0094","","2205085","1014464","","15B","54.3336","18.4038","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W94_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0078","P0095","","2215092","0175343","07879","8","54.4481","18.2863","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W95_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0079","P0097","","2205032","0169584","21271","52","54.4194","18.2777","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W97_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0080","P0100","","2261011","0933016","05272","23","54.4262","18.4862","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W100_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0081","P0101","","2205032","0169762","","55","54.3876","18.2213","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W101_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0082","P0102","","2205085","0991380","41348","21","54.3179","18.3374","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W102_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0083","P0102","","2205085","0991380","41348","21","54.3179","18.3374","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W102_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0084","P0103","","2205025","0163699","","28","54.3378","18.2907","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W103_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0085","P0104","","2205085","0177454","48918","32","54.3012","18.3638","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W104_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0086","P0106","","2205032","0169868","02566","14B","54.4190","18.3512","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W106_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0087","P0110","","2205085","0177477","14834","3","54.4293","18.3887","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W110_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0088","P0111","","2205032","0169868","24870","23","54.4167","18.3577","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W111_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0089","P0111","","2205032","0169868","24870","23","54.4167","18.3577","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W111_2","Nie","Tak","Nie","Nie","Nie","05","3"
"AD0090","P0112","","2205085","0177112","13706","4","54.3931","18.3937","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W112_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0091","P0113","","2205032","0169489","16742","9","54.4198","18.3190","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W113_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0092","P0113","","2205032","0169489","16742","9","54.4198","18.3190","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W113_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0093","P0115","","2205032","0169845","17798","48","54.3994","18.3317","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W115_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0094","P0116","","2261011","0933016","10045","12","54.4407","18.4603","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W116_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0095","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0096","P0119","","2204052","0170104","10898","16","54.2309","18.3812","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W119_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0097","P0125","","2205085","0177170","17011","11A","54.4493","18.4216","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W125_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0098","P0126","","2215092","0175202","15773","4","54.4412","18.3923","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W126_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0099","P0127","","2205025","0163311","","14","54.3884","18.1084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W127_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0100","P0127","","2205025","0163311","","14","54.3884","18.1084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W127_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0101","P0128","","2205025","0163707","","122","54.4210","18.0798","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W128_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0102","P0129","","2205025","0163624","","38","54.3840","18.0969","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W129_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0103","P0130","","2205025","0163707","","30D","54.3928","18.0756","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W130_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0104","P0133","","2205025","0162949","","38A","54.3848","17.9970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W133_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0105","P0135","","2205025","0163802","","1B","54.4213","18.0486","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W135_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0106","P0138","","2205025","0163156","","19","54.4177","18.0940","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W138_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0107","P0138","","2205025","0163156","","19","54.4177","18.0940","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W138_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0108","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0109","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0110","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_3","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0111","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_4","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0112","P0143","","2205025","0163268","38369","3","54.2895","18.2411","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W143_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0113","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0114","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0115","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0116","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0117","P0147","","2205085","0177260","00518","6","54.2869","18.4273","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W147_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0118","P0148","","2205085","0177170","22508","6","54.4312","18.4353","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W148_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0119","P0148","","2205085","0177170","22508","6","54.4312","18.4353","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W148_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0120","P0149","","2215092","0175461","03811","6","54.4413","18.3499","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W149_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0121","P0150","","2205085","0177454","15953","73","54.3054","18.3400","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W150_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0122","P0151","","2205084","0935127","33503","24","54.3444","18.3490","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W151_1","Nie","Tak","Nie","Nie","Nie","05","3"
"AD0123","P0151","","2205084","0935127","33503","24","54.3444","18.3490","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W151_2","Nie","Tak","Nie","Nie","Nie","03","1"
