ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
PAW102_1,PE_1_W102,AIRNETSPZOO,2205085,0991380,41348,21,54.3179,18.3374,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W102_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW102_2,PE_1_W102,AIRNETSPZOO,2205085,0991380,41348,21,54.3179,18.3374,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W102_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW103_1,PE_1_W103,AIRNETSPZOO,2205025,0163699,,28,54.3378,18.2907,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W103_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW104_1,PE_1_W104,AIRNETSPZOO,2205085,0177454,48918,32,54.3012,18.3638,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W104_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW106_1,PE_1_W106,AIRNETSPZOO,2205032,0169868,02566,14B,54.4190,18.3512,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W106_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW110_1,PE_1_W110,AIRNETSPZOO,2205085,0177477,14834,3,54.4293,18.3887,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W110_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW111_1,PE_1_W111,AIRNETSPZOO,2205032,0169868,24870,23,54.4167,18.3577,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W111_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW111_2,PE_1_W111,AIRNETSPZOO,2205032,0169868,24870,23,54.4167,18.3577,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W111_2,Nie,Tak,Nie,Nie,Nie,05,3
PAW112_1,PE_1_W112,AIRNETSPZOO,2205085,0177112,13706,4,54.3931,18.3937,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W112_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW113_1,PE_1_W113,AIRNETSPZOO,2205032,0169489,16742,9,54.4198,18.3190,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W113_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW113_2,PE_1_W113,AIRNETSPZOO,2205032,0169489,16742,9,54.4198,18.3190,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W113_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW115_1,PE_1_W115,AIRNETSPZOO,2205032,0169845,17798,48,54.3994,18.3317,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W115_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW116_1,PE_1_W116,AIRNETSPZOO,2261011,0933016,10045,12,54.4407,18.4603,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W116_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW118_1,PE_1_W118,AIRNETSPZOO,2215092,0175290,07290,3,54.4525,18.3288,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W118_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW119_1,PE_1_W119,AIRNETSPZOO,2204052,0170104,10898,16,54.2309,18.3812,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W119_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW125_1,PE_1_W125,AIRNETSPZOO,2205085,0177170,17011,11A,54.4493,18.4216,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W125_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW126_1,PE_1_W126,AIRNETSPZOO,2215092,0175202,15773,4,54.4412,18.3923,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W126_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW127_1,PE_1_W127,AIRNETSPZOO,2205025,0163311,,14,54.3884,18.1084,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W127_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW127_2,PE_1_W127,AIRNETSPZOO,2205025,0163311,,14,54.3884,18.1084,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W127_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW128_1,PE_1_W128,AIRNETSPZOO,2205025,0163707,,122,54.4210,18.0798,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W128_1,Nie,Tak,Nie,Nie,Nie,03,1
