ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0087","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0088","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_2","Nie","Tak","Nie","Nie","Nie","13","1"
"AD0089","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_3","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0090","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_4","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0091","P0098","","2215092","0175290","22977","3","54.4640","18.3256","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W98_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0092","P0100","","2261011","0933016","05272","23","54.4262","18.4862","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W100_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0093","P0102","","2205085","0991380","41348","21","54.3179","18.3374","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W102_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0094","P0104","","2205085","0177454","48918","32","54.3012","18.3638","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W104_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0095","P0105","","2205032","0169868","08171","33","54.4233","18.3584","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W105_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0096","P0106","","2205032","0169868","02566","14B","54.4190","18.3512","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W106_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0097","P0108","","2215092","0175461","20998","14","54.4395","18.3496","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W108_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0098","P0109","","2205085","0177112","18049","179","54.3924","18.3829","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W109_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0099","P0109","","2205085","0177112","18049","179","54.3924","18.3829","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W109_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0100","P0112","","2205085","0177112","13706","4","54.3931","18.3937","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W112_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0101","P0113","","2205032","0169489","16742","9","54.4198","18.3190","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W113_1","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0102","P0113","","2205032","0169489","16742","9","54.4198","18.3190","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W113_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0103","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0104","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0105","P0119","","2204052","0170104","10898","16","54.2309","18.3812","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W119_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0106","P0120","","2204052","0169992","18403","24","54.2499","18.3413","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W120_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0107","P0120","","2204052","0169992","18403","24","54.2499","18.3413","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W120_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0108","P0126","","2215092","0175202","15773","4","54.4412","18.3923","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W126_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0109","P0131","","2205025","0163417","16742","5","54.4026","18.0146","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W131_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0110","P0132","","2205025","0163417","34537","4","54.3923","18.0290","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W132_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0111","P0133","","2205025","0162949","","38A","54.3848","17.9970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W133_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0112","P0134","","2205025","0163417","01842","4","54.3899","18.0278","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W134_1","Nie","Tak","Nie","Nie","Nie","03","1"
